PERMNO,date,SICCD,TICKER,COMNAM,HSICIG,BIDLO,ASKHI,PRC,VOL,RET,SHROUT,NUMTRD,RETX,sprtrn,enterdate,positive,negative,total,market_cap
55976,2023-11-03,5311,WMT,WALMART INC,,164.5,166.295,164.66,5746741.0,-0.005196,2691564.0,,-0.005196,0.009394,,0.0,0.0,0.0,443192928.24
55976,2023-11-06,5311,WMT,WALMART INC,,164.07001,165.63,164.88,4843079.0,0.001336,2691564.0,,0.001336,0.001753,,0.0,0.0,0.0,443785072.32
55976,2023-11-07,5311,WMT,WALMART INC,,165.33,166.61,165.64999,5007834.0,0.00467,2691564.0,,0.00467,0.00284,,0.0,0.0,0.0,445857549.68436
55976,2023-11-08,5311,WMT,WALMART INC,,163.58,166.28,164.3,5197277.0,-0.00815,2691564.0,,-0.00815,0.001005,2023-11-08,0.0,0.0,1.0,442223965.20000005
55976,2023-11-09,5311,WMT,WALMART INC,,163.245,164.52,163.92,5026899.0,-0.002313,2691564.0,,-0.002313,-0.008084,2023-11-09,0.0,0.0,1.0,441201170.88
55976,2023-11-10,5311,WMT,WALMART INC,,163.89999,166.44,166.19,4773719.0,0.013848,2691564.0,,0.013848,0.015616,,0.0,0.0,0.0,447311021.15999997
55976,2023-11-13,5311,WMT,WALMART INC,,166.045,167.86951,167.67999,5136281.0,0.008966,2691564.0,,0.008966,-0.000836,2023-11-13,0.0,0.0,1.0,451321424.60436
55976,2023-11-14,5311,WMT,WALMART INC,,167.25,169.146,167.64999,6597506.0,-0.000179,2691564.0,,-0.000179,0.019075,2023-11-14,0.0,0.0,1.0,451240677.68436
55976,2023-11-15,5311,WMT,WALMART INC,,167.50999,169.94,169.78,11923315.0,0.012705,2691564.0,,0.012705,0.001597,,0.0,0.0,0.0,456973735.92
55976,2023-11-16,5311,WMT,WALMART INC,,155.5,159.45,156.03999,32552864.0,-0.080928,2691564.0,,-0.080928,0.00119,2023-11-16,0.0,0.0,1.0,419991619.64435995
55976,2023-11-17,5311,WMT,WALMART INC,,155.00999,157.53999,155.35001,14177801.0,-0.004422,2691564.0,,-0.004422,0.001282,,0.0,0.0,0.0,418134494.31564
55976,2023-11-20,5311,WMT,WALMART INC,,155.00999,156.00999,155.3,8901281.0,-0.000322,2691564.0,,-0.000322,0.00739,,0.0,0.0,0.0,417999889.20000005
55976,2023-11-21,5311,WMT,WALMART INC,,154.13,156.85001,155.86,9794065.0,0.003606,2691564.0,,0.003606,-0.002021,2023-11-21,1.0,0.0,4.0,419507165.04
55976,2023-11-22,5311,WMT,WALMART INC,,154.38,156.05,154.67,8811174.0,-0.007635,2691564.0,,-0.007635,0.004061,2023-11-22,1.0,0.0,9.0,416304203.88
55976,2023-11-24,5311,WMT,WALMART INC,,154.7,156.13,156.06,4658390.0,0.008987,2691564.0,,0.008987,0.000597,,0.0,0.0,0.0,420045477.84000003
55976,2023-11-27,5311,WMT,WALMART INC,,155.95,157.36,156.77,7797882.0,0.00455,2691564.0,,0.00455,-0.001954,2023-11-27,0.0,0.0,1.0,421956488.28000003
55976,2023-11-28,5311,WMT,WALMART INC,,156.66,158.9239,158.64,7845009.0,0.011928,2691564.0,,0.011928,0.00098,2023-11-28,1.0,0.0,1.0,426989712.96
55976,2023-11-29,5311,WMT,WALMART INC,,155.61,158.77,156.08,9965495.0,-0.016137,2691564.0,,-0.016137,-0.000946,,0.0,0.0,0.0,420099309.12
55976,2023-11-30,5311,WMT,WALMART INC,,154.5099,156.35001,155.69,9975262.0,-0.002499,2691564.0,,-0.002499,0.003784,,0.0,0.0,0.0,419049599.15999997
55976,2023-12-01,5311,WMT,WALMART INC,,152.63,155.61,154.34,13091223.0,-0.008671,2691564.0,,-0.008671,0.005874,2023-12-01,0.0,0.0,1.0,415415987.76
55976,2023-12-04,5311,WMT,WALMART INC,,153.31,154.92999,154.3,8294396.0,-0.000259,2691564.0,,-0.000259,-0.005408,2023-12-04,0.0,0.0,2.0,415308325.20000005
55976,2023-12-05,5311,WMT,WALMART INC,,153.74001,155.85001,155.73,7294610.0,0.009268,2691564.0,,0.009268,-0.000569,2023-12-05,0.0,0.0,1.0,419157261.71999997
55976,2023-12-06,5311,WMT,WALMART INC,,153.64999,155.83,154.03999,8815799.0,-0.010852,2691564.0,,-0.010852,-0.003906,2023-12-06,0.0,0.0,1.0,414608491.64435995
55976,2023-12-07,5311,WMT,WALMART INC,,152.22501,154.53999,152.46001,8454193.0,-0.006557,2691564.0,,-0.010257,0.007968,,0.0,0.0,0.0,410355874.35564005
55976,2023-12-08,5311,WMT,WALMART INC,,150.24001,152.21001,150.86,11356487.0,-0.010495,2691564.0,,-0.010495,0.004095,,0.0,0.0,0.0,406049345.04
55976,2023-12-11,5311,WMT,WALMART INC,,149.53999,151.45,151.24001,10627754.0,0.002519,2691564.0,,0.002519,0.003925,,0.0,0.0,0.0,407072166.27564
55976,2023-12-12,5311,WMT,WALMART INC,,150.23,151.7,151.36,7127340.0,0.000793,2691564.0,,0.000793,0.004599,,0.0,0.0,0.0,407395127.04
55976,2023-12-13,5311,WMT,WALMART INC,,150.64,154.05,154.05,11782893.0,0.017772,2691564.0,,0.017772,0.013651,,0.0,0.0,0.0,414635434.20000005
55976,2023-12-14,5311,WMT,WALMART INC,,151.92999,153.94,152.17,10297085.0,-0.012204,2691564.0,,-0.012204,0.002647,2023-12-14,0.0,0.0,1.0,409575293.88
55976,2023-12-15,5311,WMT,WALMART INC,,151.53999,153.46001,152.74001,23334529.0,0.003746,2691564.0,,0.003746,-7.6e-05,2023-12-15,0.0,0.0,2.0,411109512.27564
55976,2023-12-18,5311,WMT,WALMART INC,,153.13,155.07001,154.97,8772004.0,0.0146,2691564.0,,0.0146,0.004528,,0.0,0.0,0.0,417111673.08
55976,2023-12-19,5311,WMT,WALMART INC,,154.09,155.69,155.53,8139031.0,0.003614,2691564.0,,0.003614,0.005866,,0.0,0.0,0.0,418618948.92
55976,2023-12-20,5311,WMT,WALMART INC,,153.62,156.14,153.71001,7322567.0,-0.011702,2691564.0,,-0.011702,-0.014684,,0.0,0.0,0.0,413720329.35564005
55976,2023-12-21,5311,WMT,WALMART INC,,153.905,155.06,154.8,6695928.0,0.007091,2691564.0,,0.007091,0.010301,,0.0,0.0,0.0,416654107.20000005
55976,2023-12-22,5311,WMT,WALMART INC,,155.1552,157.14999,156.64999,6468547.0,0.011951,2691564.0,,0.011951,0.00166,,0.0,0.0,0.0,421633473.68436
55976,2023-12-26,5311,WMT,WALMART INC,,156.11,156.99001,156.41,3893321.0,-0.001532,2691564.0,,-0.001532,0.004232,2023-12-26,0.0,1.0,1.0,420987525.24
55976,2023-12-27,5311,WMT,WALMART INC,,156.16,157.94501,157.88,6631988.0,0.009398,2691564.0,,0.009398,0.00143,,0.0,0.0,0.0,424944124.32
55976,2023-12-28,5311,WMT,WALMART INC,,157.5,158.33,157.57001,5592022.0,-0.001964,2691564.0,,-0.001964,0.00037,,0.0,0.0,0.0,424109766.39564
55976,2023-12-29,5311,WMT,WALMART INC,,157.16,158.08,157.64999,7316066.0,0.000508,2692234.0,,0.000508,-0.002826,,0.0,0.0,0.0,424430663.17766
59408,2023-01-03,6029,BAC,BANK OF AMERICA CORP,,33.21,34.09,33.51,35221501.0,0.011775,8022432.0,,0.011775,-0.004001,,0.0,0.0,0.0,268831696.32
59408,2023-01-04,6029,BAC,BANK OF AMERICA CORP,,33.83,34.8199,34.14,41998548.0,0.0188,8022432.0,,0.0188,0.007539,,0.0,0.0,0.0,273885828.48
59408,2023-01-05,6029,BAC,BANK OF AMERICA CORP,,33.58,34.14,34.07,34177048.0,-0.00205,8022432.0,,-0.00205,-0.011646,2023-01-05,0.0,0.0,2.0,273324258.24
59408,2023-01-06,6029,BAC,BANK OF AMERICA CORP,,33.54,34.58,34.41,34068731.0,0.009979,8022432.0,,0.009979,0.022841,,0.0,0.0,0.0,276051885.11999995
59408,2023-01-09,6029,BAC,BANK OF AMERICA CORP,,33.71,34.7601,33.89,43818820.0,-0.015112,8022432.0,,-0.015112,-0.000768,2023-01-09,0.0,0.0,3.0,271880220.48
59408,2023-01-10,6029,BAC,BANK OF AMERICA CORP,,33.64,34.265,34.12,35096022.0,0.006787,8022432.0,,0.006787,0.006978,2023-01-10,0.0,0.0,1.0,273725379.84
59408,2023-01-11,6029,BAC,BANK OF AMERICA CORP,,34.0,34.44,34.38,36783730.0,0.00762,8022432.0,,0.00762,0.012849,,0.0,0.0,0.0,275811212.16
59408,2023-01-12,6029,BAC,BANK OF AMERICA CORP,,34.36,34.87,34.47,44230396.0,0.002618,8022432.0,,0.002618,0.003416,2023-01-12,0.0,0.0,1.0,276533231.03999996
59408,2023-01-13,6029,BAC,BANK OF AMERICA CORP,,33.09,35.39,35.23,89667817.0,0.022048,8022432.0,,0.022048,0.003997,2023-01-13,0.0,0.0,3.0,282630279.35999995
59408,2023-01-17,6029,BAC,BANK OF AMERICA CORP,,34.15,34.83,34.52,56458394.0,-0.020153,8022432.0,,-0.020153,-0.00203,2023-01-17,0.0,0.0,1.0,276934352.64000005
59408,2023-01-18,6029,BAC,BANK OF AMERICA CORP,,33.51,34.34,33.72,54517763.0,-0.023175,8022432.0,,-0.023175,-0.015563,2023-01-18,1.0,0.0,3.0,270516407.03999996
59408,2023-01-19,6029,BAC,BANK OF AMERICA CORP,,32.89,33.55,33.23,42707120.0,-0.014531,8022432.0,,-0.014531,-0.007638,2023-01-19,0.0,0.0,5.0,266585415.35999998
59408,2023-01-20,6029,BAC,BANK OF AMERICA CORP,,33.085,33.89,33.85,45004365.0,0.018658,8022432.0,,0.018658,0.018918,,0.0,0.0,0.0,271559323.2
59408,2023-01-23,6029,BAC,BANK OF AMERICA CORP,,33.75,34.51,34.32,33683307.0,0.013885,8022432.0,,0.013885,0.011881,2023-01-23,0.0,0.0,2.0,275329866.24
59408,2023-01-24,6029,BAC,BANK OF AMERICA CORP,,33.95,34.79,34.57,26716730.0,0.007284,8022432.0,,0.007284,-0.000711,2023-01-24,0.0,0.0,3.0,277335474.24
59408,2023-01-25,6029,BAC,BANK OF AMERICA CORP,,34.25,34.96,34.87,28859718.0,0.008678,8022432.0,,0.008678,-0.000182,2023-01-25,0.0,0.0,2.0,279742203.84
59408,2023-01-26,6029,BAC,BANK OF AMERICA CORP,,34.79,35.35,35.34,30035463.0,0.013479,8022432.0,,0.013479,0.011008,2023-01-26,1.0,0.0,2.0,283512746.88000005
59408,2023-01-27,6029,BAC,BANK OF AMERICA CORP,,35.265,35.775,35.45,29964907.0,0.003113,8022432.0,,0.003113,0.002495,2023-01-27,0.0,1.0,1.0,284395214.40000004
59408,2023-01-30,6029,BAC,BANK OF AMERICA CORP,,35.18,35.56,35.3,27353495.0,-0.004231,8022432.0,,-0.004231,-0.012969,2023-01-30,0.0,0.0,1.0,283191849.59999996
59408,2023-01-31,6029,BAC,BANK OF AMERICA CORP,,35.0,35.48,35.48,38917437.0,0.005099,8022432.0,,0.005099,0.014642,2023-01-31,1.0,0.0,1.0,284635887.35999995
59408,2023-02-01,6029,BAC,BANK OF AMERICA CORP,,35.11,36.26,35.92,44438726.0,0.012401,8022432.0,,0.012401,0.010452,2023-02-01,0.0,0.0,2.0,288165757.44
59408,2023-02-02,6029,BAC,BANK OF AMERICA CORP,,35.435,36.3786,36.13,33729056.0,0.005846,8022432.0,,0.005846,0.014699,2023-02-02,1.0,0.0,2.0,289850468.16
59408,2023-02-03,6029,BAC,BANK OF AMERICA CORP,,35.9,36.76,36.43,37411682.0,0.008303,8022432.0,,0.008303,-0.010355,2023-02-03,0.0,0.0,2.0,292257197.76
59408,2023-02-06,6029,BAC,BANK OF AMERICA CORP,,35.98,36.44,36.37,29463202.0,-0.001647,8022432.0,,-0.001647,-0.00614,,0.0,0.0,0.0,291775851.84
59408,2023-02-07,6029,BAC,BANK OF AMERICA CORP,,36.13,37.0,36.77,44100247.0,0.010998,8022432.0,,0.010998,0.012873,2023-02-07,0.0,0.0,4.0,294984824.64000005
59408,2023-02-08,6029,BAC,BANK OF AMERICA CORP,,36.34,36.84,36.5,28032757.0,-0.007343,8022432.0,,-0.007343,-0.011081,2023-02-08,0.0,0.0,2.0,292818768.0
59408,2023-02-09,6029,BAC,BANK OF AMERICA CORP,,35.56,36.35,35.72,35257061.0,-0.02137,8022432.0,,-0.02137,-0.00883,2023-02-09,0.0,0.0,3.0,286561271.03999996
59408,2023-02-10,6029,BAC,BANK OF AMERICA CORP,,35.03,35.59,35.58,32898903.0,-0.003919,8022432.0,,-0.003919,0.002195,2023-02-10,0.0,0.0,1.0,285438130.56
59408,2023-02-13,6029,BAC,BANK OF AMERICA CORP,,35.39,35.78,35.65,29163863.0,0.001967,8022432.0,,0.001967,0.011449,2023-02-13,0.0,0.0,1.0,285999700.8
59408,2023-02-14,6029,BAC,BANK OF AMERICA CORP,,35.46,35.99,35.62,33625202.0,-0.000842,8022432.0,,-0.000842,-0.00028,2023-02-14,0.0,0.0,3.0,285759027.84
59408,2023-02-15,6029,BAC,BANK OF AMERICA CORP,,35.16,35.61,35.56,23516510.0,-0.001684,8022432.0,,-0.001684,0.002773,2023-02-15,0.0,0.0,2.0,285277681.92
59408,2023-02-16,6029,BAC,BANK OF AMERICA CORP,,35.22,35.6601,35.28,22681070.0,-0.007874,8022432.0,,-0.007874,-0.013789,2023-02-16,0.0,0.0,2.0,283031400.96000004
59408,2023-02-17,6029,BAC,BANK OF AMERICA CORP,,34.745,35.39,35.35,28562699.0,0.001984,8022432.0,,0.001984,-0.002767,2023-02-17,0.0,0.0,1.0,283592971.2
59408,2023-02-21,6029,BAC,BANK OF AMERICA CORP,,34.27,35.05,34.52,37068852.0,-0.023479,8022432.0,,-0.023479,-0.020041,2023-02-21,0.0,0.0,1.0,276934352.64000005
59408,2023-02-22,6029,BAC,BANK OF AMERICA CORP,,34.07,34.55,34.29,38550421.0,-0.006663,8022432.0,,-0.006663,-0.001574,2023-02-22,1.0,0.0,3.0,275089193.28
59408,2023-02-23,6029,BAC,BANK OF AMERICA CORP,,33.8594,34.6,34.26,28487971.0,-0.000875,8022432.0,,-0.000875,0.005329,2023-02-23,0.0,0.0,3.0,274848520.32
59408,2023-02-24,6029,BAC,BANK OF AMERICA CORP,,33.84,34.2897,34.21,27046643.0,-0.001459,8022432.0,,-0.001459,-0.010538,2023-02-24,0.0,0.0,1.0,274447398.72
59408,2023-02-27,6029,BAC,BANK OF AMERICA CORP,,34.165,34.69,34.21,30137549.0,0.0,8022432.0,,0.0,0.003073,,0.0,0.0,0.0,274447398.72
59408,2023-02-28,6029,BAC,BANK OF AMERICA CORP,,34.18,34.4885,34.3,32620619.0,0.002631,8003839.0,,0.002631,-0.003036,,0.0,0.0,0.0,274531677.7
59408,2023-03-01,6029,BAC,BANK OF AMERICA CORP,,33.98,34.49,34.14,29281552.0,-0.004665,8003839.0,,-0.004665,-0.004725,2023-03-01,0.0,0.0,1.0,273251063.46
59408,2023-03-02,6029,BAC,BANK OF AMERICA CORP,,33.0,33.7,33.49,44623368.0,-0.012595,8003839.0,,-0.019039,0.007582,2023-03-02,2.0,0.0,2.0,268048568.11
59408,2023-03-03,6029,BAC,BANK OF AMERICA CORP,,33.65,34.29,34.16,39109090.0,0.020006,8003839.0,,0.020006,0.016148,,0.0,0.0,0.0,273411140.23999995
59408,2023-03-06,6029,BAC,BANK OF AMERICA CORP,,33.985,34.56,34.09,36646675.0,-0.002049,8003839.0,,-0.002049,0.000687,2023-03-06,0.0,0.0,1.0,272850871.51000005
59408,2023-03-07,6029,BAC,BANK OF AMERICA CORP,,32.8,33.9,33.0,52855294.0,-0.031974,8003839.0,,-0.031974,-0.015327,2023-03-07,0.0,0.0,5.0,264126687.0
59408,2023-03-08,6029,BAC,BANK OF AMERICA CORP,,32.44,32.97,32.56,40045598.0,-0.013333,8003839.0,,-0.013333,0.001415,2023-03-08,0.0,0.0,8.0,260604997.84
59408,2023-03-09,6029,BAC,BANK OF AMERICA CORP,,30.31,32.39,30.54,112457859.0,-0.062039,8003839.0,,-0.062039,-0.018459,2023-03-09,0.0,0.0,2.0,244437243.06
59408,2023-03-10,6029,BAC,BANK OF AMERICA CORP,,28.92,31.04,30.27,165330889.0,-0.008841,8003839.0,,-0.008841,-0.014478,,0.0,0.0,0.0,242276206.53
59408,2023-03-13,6029,BAC,BANK OF AMERICA CORP,,27.87,29.715,28.51,218403265.0,-0.058143,8003839.0,,-0.058143,-0.00151,2023-03-13,0.0,0.0,3.0,228189449.89000002
59408,2023-03-14,6029,BAC,BANK OF AMERICA CORP,,28.47,30.09,28.76,154255805.0,0.008769,8003839.0,,0.008769,0.016477,2023-03-14,0.0,0.0,1.0,230190409.64000002
59408,2023-03-15,6029,BAC,BANK OF AMERICA CORP,,27.68,28.56,28.49,131104413.0,-0.009388,8003839.0,,-0.009388,-0.006981,2023-03-15,1.0,0.0,4.0,228029373.10999998
59408,2023-03-16,6029,BAC,BANK OF AMERICA CORP,,28.1134,29.47,28.97,108449495.0,0.016848,8003839.0,,0.016848,0.017562,2023-03-16,0.0,0.0,4.0,231871215.82999998
59408,2023-03-17,6029,BAC,BANK OF AMERICA CORP,,27.62,28.66,27.82,130665529.0,-0.039696,8003839.0,,-0.039696,-0.011019,2023-03-17,0.0,0.0,2.0,222666800.98
59408,2023-03-20,6029,BAC,BANK OF AMERICA CORP,,27.65,28.43,27.75,81441225.0,-0.002516,8003839.0,,-0.002516,0.008918,,0.0,0.0,0.0,222106532.25
59408,2023-03-21,6029,BAC,BANK OF AMERICA CORP,,28.51,28.98,28.59,84854840.0,0.03027,8003839.0,,0.03027,0.012982,,0.0,0.0,0.0,228829757.01
59408,2023-03-22,6029,BAC,BANK OF AMERICA CORP,,27.64,28.74,27.64,76925884.0,-0.033228,8003839.0,,-0.033228,-0.016463,2023-03-22,0.0,0.0,1.0,221226109.96
59408,2023-03-23,6029,BAC,BANK OF AMERICA CORP,,26.79,28.09,26.97,105335937.0,-0.02424,8003839.0,,-0.02424,0.002985,2023-03-23,0.0,0.0,1.0,215863537.82999998
59408,2023-03-24,6029,BAC,BANK OF AMERICA CORP,,26.32,27.29,27.14,96978311.0,0.006303,8003839.0,,0.006303,0.00564,2023-03-24,0.0,0.0,2.0,217224190.46
59408,2023-03-27,6029,BAC,BANK OF AMERICA CORP,,27.91,28.645,28.49,102469809.0,0.049742,8003839.0,,0.049742,0.001647,,0.0,0.0,0.0,228029373.10999998
59408,2023-03-28,6029,BAC,BANK OF AMERICA CORP,,27.9801,28.65,28.12,63416517.0,-0.012987,8003839.0,,-0.012987,-0.001574,,0.0,0.0,0.0,225067952.68
59408,2023-03-29,6029,BAC,BANK OF AMERICA CORP,,28.24,28.765,28.67,62666372.0,0.019559,8003839.0,,0.019559,0.014237,2023-03-29,0.0,0.0,1.0,229470064.13000003
59408,2023-03-30,6029,BAC,BANK OF AMERICA CORP,,28.11,29.06,28.3,67427125.0,-0.012906,8003839.0,,-0.012906,0.005715,,0.0,0.0,0.0,226508643.70000002
59408,2023-03-31,6029,BAC,BANK OF AMERICA CORP,,28.2625,28.68,28.6,56482080.0,0.010601,8003839.0,,0.010601,0.014437,2023-03-31,0.0,0.0,2.0,228909795.4
59408,2023-04-03,6029,BAC,BANK OF AMERICA CORP,,28.325,28.98,28.59,51996802.0,-0.00035,8003839.0,,-0.00035,0.003699,2023-04-03,0.0,0.0,1.0,228829757.01
59408,2023-04-04,6029,BAC,BANK OF AMERICA CORP,,27.66,28.65,27.98,56233295.0,-0.021336,8003839.0,,-0.021336,-0.005797,2023-04-04,0.0,0.0,3.0,223947415.22
59408,2023-04-05,6029,BAC,BANK OF AMERICA CORP,,27.46,27.91,27.64,47799353.0,-0.012152,8003839.0,,-0.012152,-0.002492,2023-04-05,0.0,0.0,1.0,221226109.96
59408,2023-04-06,6029,BAC,BANK OF AMERICA CORP,,27.62,28.01,27.84,41216577.0,0.007236,8003839.0,,0.007236,0.003579,,0.0,0.0,0.0,222826877.76
59408,2023-04-10,6029,BAC,BANK OF AMERICA CORP,,27.645,28.1,27.94,40572740.0,0.003592,8003839.0,,0.003592,0.000996,2023-04-10,0.0,0.0,1.0,223627261.66
59408,2023-04-11,6029,BAC,BANK OF AMERICA CORP,,27.9577,28.75,28.71,58761187.0,0.027559,8003839.0,,0.027559,-4.1e-05,,0.0,0.0,0.0,229790217.69
59408,2023-04-12,6029,BAC,BANK OF AMERICA CORP,,28.37,29.01,28.48,44313339.0,-0.008011,8003839.0,,-0.008011,-0.004135,2023-04-12,1.0,0.0,4.0,227949334.72
59408,2023-04-13,6029,BAC,BANK OF AMERICA CORP,,28.24,28.64,28.56,52261420.0,0.002809,8003839.0,,0.002809,0.013263,2023-04-13,0.0,0.0,3.0,228589641.84
59408,2023-04-14,6029,BAC,BANK OF AMERICA CORP,,29.2499,29.87,29.52,81110834.0,0.033613,8003839.0,,0.033613,-0.002069,2023-04-14,0.0,0.0,1.0,236273327.28
59408,2023-04-17,6029,BAC,BANK OF AMERICA CORP,,29.4,30.41,30.37,83704412.0,0.028794,8003839.0,,0.028794,0.003306,2023-04-17,0.0,0.0,1.0,243076590.43
59408,2023-04-18,6029,BAC,BANK OF AMERICA CORP,,29.8,30.93,30.56,114498760.0,0.006256,8003839.0,,0.006256,0.000855,2023-04-18,0.0,0.0,2.0,244597319.84
59408,2023-04-19,6029,BAC,BANK OF AMERICA CORP,,29.79,30.2,30.06,65594193.0,-0.016361,8003839.0,,-0.016361,-8.4e-05,,0.0,0.0,0.0,240595400.34
59408,2023-04-20,6029,BAC,BANK OF AMERICA CORP,,29.77,30.23,29.9,43193780.0,-0.005323,8003839.0,,-0.005323,-0.005953,2023-04-20,0.0,0.0,1.0,239314786.1
59408,2023-04-21,6029,BAC,BANK OF AMERICA CORP,,29.405,29.975,29.87,44759015.0,-0.001003,8003839.0,,-0.001003,0.000903,2023-04-21,1.0,0.0,3.0,239074670.93
59408,2023-04-24,6029,BAC,BANK OF AMERICA CORP,,29.59,29.9,29.76,28020283.0,-0.003683,8003839.0,,-0.003683,0.000852,2023-04-24,1.0,0.0,4.0,238194248.64000002
59408,2023-04-25,6029,BAC,BANK OF AMERICA CORP,,28.815,29.533,28.84,49718810.0,-0.030914,8003839.0,,-0.030914,-0.015811,2023-04-25,1.0,0.0,1.0,230830716.76
59408,2023-04-26,6029,BAC,BANK OF AMERICA CORP,,28.3,28.94,28.44,45848397.0,-0.01387,8003839.0,,-0.01387,-0.003841,2023-04-26,0.0,0.0,1.0,227629181.16
59408,2023-04-27,6029,BAC,BANK OF AMERICA CORP,,28.52,29.08,28.89,33060075.0,0.015823,8003839.0,,0.015823,0.019566,2023-04-27,0.0,0.0,3.0,231230908.71
59408,2023-04-28,6029,BAC,BANK OF AMERICA CORP,,28.51,29.43,29.28,45592453.0,0.0135,8003839.0,,0.0135,0.008253,2023-04-28,0.0,0.0,1.0,234352405.92000002
59408,2023-05-01,6029,BAC,BANK OF AMERICA CORP,,29.0,29.54,29.04,34076802.0,-0.008197,8003839.0,,-0.008197,-0.000386,2023-05-01,0.0,0.0,1.0,232431484.56
59408,2023-05-02,6029,BAC,BANK OF AMERICA CORP,,27.71,28.855,28.16,70797721.0,-0.030303,8003839.0,,-0.030303,-0.011586,2023-05-02,0.0,1.0,7.0,225388106.24
59408,2023-05-03,6029,BAC,BANK OF AMERICA CORP,,27.81,28.5,27.86,51139533.0,-0.010653,8003839.0,,-0.010653,-0.006998,2023-05-03,0.0,0.0,4.0,222986954.54
59408,2023-05-04,6029,BAC,BANK OF AMERICA CORP,,26.8328,27.8101,26.99,82173808.0,-0.031228,8003839.0,,-0.031228,-0.007219,2023-05-04,0.0,0.0,4.0,216023614.60999998
59408,2023-05-05,6029,BAC,BANK OF AMERICA CORP,,27.47,27.89,27.71,50087053.0,0.026677,8003839.0,,0.026677,0.018475,2023-05-05,0.0,0.0,4.0,221786378.69
59408,2023-05-08,6029,BAC,BANK OF AMERICA CORP,,27.66,28.15,27.69,34245451.0,-0.000722,8003839.0,,-0.000722,0.000452,2023-05-08,0.0,0.0,1.0,221626301.91
59408,2023-05-09,6029,BAC,BANK OF AMERICA CORP,,27.24,27.83,27.66,32188824.0,-0.001083,8003839.0,,-0.001083,-0.004579,2023-05-09,1.0,0.0,1.0,221386186.74
59408,2023-05-10,6029,BAC,BANK OF AMERICA CORP,,27.02,28.0,27.32,44446442.0,-0.012292,8003839.0,,-0.012292,0.004484,2023-05-10,0.0,0.0,3.0,218664881.48
59408,2023-05-11,6029,BAC,BANK OF AMERICA CORP,,26.88,27.49,27.39,34897272.0,0.002562,8003839.0,,0.002562,-0.001697,2023-05-11,1.0,0.0,5.0,219225150.21
59408,2023-05-12,6029,BAC,BANK OF AMERICA CORP,,26.88,27.55,27.09,38142001.0,-0.010953,8003839.0,,-0.010953,-0.001583,2023-05-12,0.0,0.0,3.0,216823998.51
59408,2023-05-15,6029,BAC,BANK OF AMERICA CORP,,27.03,27.815,27.65,38722801.0,0.020672,8003839.0,,0.020672,0.002958,,0.0,0.0,0.0,221306148.35
59408,2023-05-16,6029,BAC,BANK OF AMERICA CORP,,27.33,27.9,27.36,33347548.0,-0.010488,8003839.0,,-0.010488,-0.006378,2023-05-16,0.0,0.0,2.0,218985035.04
59408,2023-05-17,6029,BAC,BANK OF AMERICA CORP,,27.73,28.665,28.57,61750414.0,0.044225,8003839.0,,0.044225,0.011891,2023-05-17,0.0,0.0,2.0,228669680.23
59408,2023-05-18,6029,BAC,BANK OF AMERICA CORP,,28.0,28.5,28.47,51146054.0,-0.0035,8003839.0,,-0.0035,0.009445,2023-05-18,1.0,0.0,1.0,227869296.32999998
59408,2023-05-19,6029,BAC,BANK OF AMERICA CORP,,28.03,28.67,28.11,50062477.0,-0.012645,8003839.0,,-0.012645,-0.001446,2023-05-19,0.0,0.0,2.0,224987914.29
59408,2023-05-22,6029,BAC,BANK OF AMERICA CORP,,28.01,28.4473,28.34,36473656.0,0.008182,8003839.0,,0.008182,0.000155,2023-05-22,1.0,0.0,5.0,226828797.26
59408,2023-05-23,6029,BAC,BANK OF AMERICA CORP,,28.3,29.08,28.58,51400415.0,0.008469,8003839.0,,0.008469,-0.011222,2023-05-23,1.0,0.0,2.0,228749718.61999997
59408,2023-05-24,6029,BAC,BANK OF AMERICA CORP,,28.0,28.51,28.1,50606887.0,-0.016795,8003839.0,,-0.016795,-0.007319,2023-05-24,0.0,0.0,2.0,224907875.9
59408,2023-05-25,6029,BAC,BANK OF AMERICA CORP,,27.875,28.24,28.17,40517781.0,0.002491,8003839.0,,0.002491,0.008758,,0.0,0.0,0.0,225468144.63000003
59408,2023-05-26,6029,BAC,BANK OF AMERICA CORP,,27.79,28.4,28.31,57879079.0,0.00497,8003839.0,,0.00497,0.013049,2023-05-26,0.0,0.0,2.0,226588682.09
59408,2023-05-30,6029,BAC,BANK OF AMERICA CORP,,27.95,28.49,28.26,41819575.0,-0.001766,8003839.0,,-0.001766,1.7e-05,2023-05-30,0.0,0.0,1.0,226188490.14000002
59408,2023-05-31,6029,BAC,BANK OF AMERICA CORP,,27.48,28.16,27.79,61905184.0,-0.016631,7969153.0,,-0.016631,-0.006109,2023-05-31,0.0,0.0,2.0,221462761.87
59408,2023-06-01,6029,BAC,BANK OF AMERICA CORP,,27.34,27.98,27.78,57426132.0,0.007557,7969153.0,,-0.00036,0.009854,2023-06-01,0.0,0.0,1.0,221383070.34
59408,2023-06-02,6029,BAC,BANK OF AMERICA CORP,,28.12,28.95,28.71,66578060.0,0.033477,7969153.0,,0.033477,0.014534,2023-06-02,0.0,0.0,3.0,228794382.63
59408,2023-06-05,6029,BAC,BANK OF AMERICA CORP,,28.3,28.84,28.54,38696290.0,-0.005921,7969153.0,,-0.005921,-0.002004,,0.0,0.0,0.0,227439626.62
