gvkey,adate,qdate,public_date,TICKER
024506,2022-12-31,2023-06-30,2023-10-31,PULM
024506,2022-12-31,2023-09-30,2023-11-30,PULM
024506,2022-12-31,2023-09-30,2023-12-31,PULM
024508,2022-01-31,2022-10-31,2023-01-31,OOMA
024508,2022-01-31,2022-10-31,2023-02-28,OOMA
024508,2023-01-31,2023-01-31,2023-03-31,OOMA
024508,2023-01-31,2023-01-31,2023-04-30,OOMA
024508,2023-01-31,2023-01-31,2023-05-31,OOMA
024508,2023-01-31,2023-04-30,2023-06-30,OOMA
024508,2023-01-31,2023-04-30,2023-07-31,OOMA
024508,2023-01-31,2023-04-30,2023-08-31,OOMA
024508,2023-01-31,2023-07-31,2023-09-30,OOMA
024508,2023-01-31,2023-07-31,2023-10-31,OOMA
024508,2023-01-31,2023-07-31,2023-11-30,OOMA
024508,2023-01-31,2023-10-31,2023-12-31,OOMA
024515,2021-12-31,2022-09-30,2023-01-31,VTVT
024515,2022-12-31,2022-12-31,2023-02-28,VTVT
024515,2022-12-31,2022-12-31,2023-03-31,VTVT
024515,2022-12-31,2022-12-31,2023-04-30,VTVT
024515,2022-12-31,2023-03-31,2023-05-31,VTVT
024515,2022-12-31,2023-03-31,2023-06-30,VTVT
024515,2022-12-31,2023-03-31,2023-07-31,VTVT
024515,2022-12-31,2023-06-30,2023-08-31,VTVT
024515,2022-12-31,2023-06-30,2023-09-30,VTVT
024515,2022-12-31,2023-06-30,2023-10-31,VTVT
024515,2022-12-31,2023-09-30,2023-11-30,VTVT
024515,2022-12-31,2023-09-30,2023-12-31,VTVT
024552,2021-12-31,2022-09-30,2023-01-31,DSKE
024552,2022-12-31,2022-12-31,2023-02-28,DSKE
024552,2022-12-31,2022-12-31,2023-03-31,DSKE
024552,2022-12-31,2022-12-31,2023-04-30,DSKE
024552,2022-12-31,2023-03-31,2023-05-31,DSKE
024552,2022-12-31,2023-03-31,2023-06-30,DSKE
024552,2022-12-31,2023-03-31,2023-07-31,DSKE
024552,2022-12-31,2023-06-30,2023-08-31,DSKE
024552,2022-12-31,2023-06-30,2023-09-30,DSKE
024552,2022-12-31,2023-06-30,2023-10-31,DSKE
024552,2022-12-31,2023-09-30,2023-11-30,DSKE
024552,2022-12-31,2023-09-30,2023-12-31,DSKE
024598,2021-12-31,2022-09-30,2023-01-31,BCDA
024598,2022-12-31,2022-12-31,2023-02-28,BCDA
024598,2022-12-31,2022-12-31,2023-03-31,BCDA
024598,2022-12-31,2022-12-31,2023-04-30,BCDA
024598,2022-12-31,2023-03-31,2023-05-31,BCDA
024598,2022-12-31,2023-03-31,2023-06-30,BCDA
024598,2022-12-31,2023-03-31,2023-07-31,BCDA
024598,2022-12-31,2023-06-30,2023-08-31,BCDA
024598,2022-12-31,2023-06-30,2023-09-30,BCDA
024598,2022-12-31,2023-06-30,2023-10-31,BCDA
024598,2022-12-31,2023-09-30,2023-11-30,BCDA
024598,2022-12-31,2023-09-30,2023-12-31,BCDA
024599,2021-12-31,2022-09-30,2023-01-31,AGLE
024599,2022-12-31,2022-12-31,2023-02-28,AGLE
024599,2022-12-31,2022-12-31,2023-03-31,AGLE
024599,2022-12-31,2022-12-31,2023-04-30,AGLE
024599,2022-12-31,2023-03-31,2023-05-31,AGLE
024599,2022-12-31,2023-03-31,2023-06-30,AGLE
024599,2022-12-31,2023-03-31,2023-07-31,AGLE
024599,2022-12-31,2023-06-30,2023-08-31,AGLE
024599,2022-12-31,2023-06-30,2023-09-30,AGLE
024599,2022-12-31,2023-06-30,2023-10-31,AGLE
024599,2022-12-31,2023-09-30,2023-11-30,AGLE
024599,2022-12-31,2023-09-30,2023-12-31,AGLE
024601,2022-03-31,2022-09-30,2023-01-31,CSWI
024601,2022-03-31,2022-12-31,2023-02-28,CSWI
024601,2022-03-31,2022-12-31,2023-03-31,CSWI
024601,2022-03-31,2022-12-31,2023-04-30,CSWI
024601,2023-03-31,2023-03-31,2023-05-31,CSWI
024601,2023-03-31,2023-03-31,2023-06-30,CSWI
024601,2023-03-31,2023-03-31,2023-07-31,CSWI
024601,2023-03-31,2023-06-30,2023-08-31,CSWI
024601,2023-03-31,2023-06-30,2023-09-30,CSWI
024601,2023-03-31,2023-06-30,2023-10-31,CSWI
024601,2023-03-31,2023-09-30,2023-11-30,CSWI
024601,2023-03-31,2023-09-30,2023-12-31,CSWI
024610,2021-12-31,2022-09-30,2023-01-31,WTT
024610,2022-12-31,2022-12-31,2023-02-28,WTT
024610,2022-12-31,2022-12-31,2023-03-31,WTT
024610,2022-12-31,2022-12-31,2023-04-30,WTT
024610,2022-12-31,2023-03-31,2023-05-31,WTT
024610,2022-12-31,2023-03-31,2023-06-30,WTT
024610,2022-12-31,2023-03-31,2023-07-31,WTT
024616,2021-12-31,2022-09-30,2023-01-31,PYPL
024616,2022-12-31,2022-12-31,2023-02-28,PYPL
024616,2022-12-31,2022-12-31,2023-03-31,PYPL
024616,2022-12-31,2022-12-31,2023-04-30,PYPL
024616,2022-12-31,2023-03-31,2023-05-31,PYPL
024616,2022-12-31,2023-03-31,2023-06-30,PYPL
024616,2022-12-31,2023-03-31,2023-07-31,PYPL
024616,2022-12-31,2023-06-30,2023-08-31,PYPL
024616,2022-12-31,2023-06-30,2023-09-30,PYPL
024616,2022-12-31,2023-06-30,2023-10-31,PYPL
024616,2022-12-31,2023-09-30,2023-11-30,PYPL
024616,2022-12-31,2023-09-30,2023-12-31,PYPL
024617,2021-12-31,2022-09-30,2023-01-31,ODFL
024617,2022-12-31,2022-12-31,2023-02-28,ODFL
024617,2022-12-31,2022-12-31,2023-03-31,ODFL
024617,2022-12-31,2022-12-31,2023-04-30,ODFL
024617,2022-12-31,2023-03-31,2023-05-31,ODFL
024617,2022-12-31,2023-03-31,2023-06-30,ODFL
024617,2022-12-31,2023-03-31,2023-07-31,ODFL
024617,2022-12-31,2023-06-30,2023-08-31,ODFL
024617,2022-12-31,2023-06-30,2023-09-30,ODFL
024617,2022-12-31,2023-06-30,2023-10-31,ODFL
024617,2022-12-31,2023-09-30,2023-11-30,ODFL
024617,2022-12-31,2023-09-30,2023-12-31,ODFL
024638,2021-12-31,2022-09-30,2023-01-31,TRU
024638,2022-12-31,2022-12-31,2023-02-28,TRU
024638,2022-12-31,2022-12-31,2023-03-31,TRU
024638,2022-12-31,2022-12-31,2023-04-30,TRU
024638,2022-12-31,2023-03-31,2023-05-31,TRU
024638,2022-12-31,2023-03-31,2023-06-30,TRU
024638,2022-12-31,2023-03-31,2023-07-31,TRU
024638,2022-12-31,2023-06-30,2023-08-31,TRU
024638,2022-12-31,2023-06-30,2023-09-30,TRU
024638,2022-12-31,2023-06-30,2023-10-31,TRU
024638,2022-12-31,2023-09-30,2023-11-30,TRU
024638,2022-12-31,2023-09-30,2023-12-31,TRU
024658,2021-12-31,2022-09-30,2023-01-31,IDEX
024658,2022-12-31,2022-12-31,2023-02-28,IDEX
024658,2022-12-31,2022-12-31,2023-03-31,IDEX
024658,2022-12-31,2022-12-31,2023-04-30,IDEX
024658,2022-12-31,2023-03-31,2023-05-31,IDEX
024658,2022-12-31,2023-03-31,2023-06-30,IDEX
024658,2022-12-31,2023-03-31,2023-07-31,IDEX
024658,2022-12-31,2023-06-30,2023-08-31,IDEX
024658,2022-12-31,2023-06-30,2023-09-30,IDEX
024658,2022-12-31,2023-06-30,2023-10-31,IDEX
024658,2022-12-31,2023-09-30,2023-11-30,IDEX
024658,2022-12-31,2023-09-30,2023-12-31,IDEX
024660,2021-12-31,2022-09-30,2023-01-31,JAN
024660,2022-12-31,2022-12-31,2023-02-28,JAN
024660,2022-12-31,2022-12-31,2023-03-31,JAN
024660,2022-12-31,2022-12-31,2023-04-30,JAN
024660,2022-12-31,2023-03-31,2023-05-31,JAN
024660,2022-12-31,2023-03-31,2023-06-30,JAN
024660,2022-12-31,2023-03-31,2023-07-31,JAN
024660,2022-12-31,2023-06-30,2023-08-31,JAN
024660,2022-12-31,2023-06-30,2023-09-30,JAN
024660,2022-12-31,2023-06-30,2023-10-31,JAN
024660,2022-12-31,2023-09-30,2023-11-30,JAN
024660,2022-12-31,2023-09-30,2023-12-31,JAN
024678,2021-12-31,2022-09-30,2023-01-31,HMN
024678,2022-12-31,2022-12-31,2023-02-28,HMN
024678,2022-12-31,2022-12-31,2023-03-31,HMN
024678,2022-12-31,2022-12-31,2023-04-30,HMN
024678,2022-12-31,2023-03-31,2023-05-31,HMN
024678,2022-12-31,2023-03-31,2023-06-30,HMN
024678,2022-12-31,2023-03-31,2023-07-31,HMN
024678,2022-12-31,2023-06-30,2023-08-31,HMN
024678,2022-12-31,2023-06-30,2023-09-30,HMN
024678,2022-12-31,2023-06-30,2023-10-31,HMN
024678,2022-12-31,2023-09-30,2023-11-30,HMN
024678,2022-12-31,2023-09-30,2023-12-31,HMN
024708,2021-12-31,2022-09-30,2023-01-31,ATNI
024708,2022-12-31,2022-12-31,2023-02-28,ATNI
024708,2022-12-31,2022-12-31,2023-03-31,ATNI
024708,2022-12-31,2022-12-31,2023-04-30,ATNI
024708,2022-12-31,2023-03-31,2023-05-31,ATNI
024708,2022-12-31,2023-03-31,2023-06-30,ATNI
024708,2022-12-31,2023-03-31,2023-07-31,ATNI
024708,2022-12-31,2023-06-30,2023-08-31,ATNI
024708,2022-12-31,2023-06-30,2023-09-30,ATNI
024708,2022-12-31,2023-06-30,2023-10-31,ATNI
024708,2022-12-31,2023-09-30,2023-11-30,ATNI
024708,2022-12-31,2023-09-30,2023-12-31,ATNI
024720,2021-12-31,2022-09-30,2023-01-31,WNC
024720,2022-12-31,2022-12-31,2023-02-28,WNC
024720,2022-12-31,2022-12-31,2023-03-31,WNC
024720,2022-12-31,2022-12-31,2023-04-30,WNC
024720,2022-12-31,2023-03-31,2023-05-31,WNC
024720,2022-12-31,2023-03-31,2023-06-30,WNC
024720,2022-12-31,2023-03-31,2023-07-31,WNC
024720,2022-12-31,2023-06-30,2023-08-31,WNC
024720,2022-12-31,2023-06-30,2023-09-30,WNC
024720,2022-12-31,2023-06-30,2023-10-31,WNC
024720,2022-12-31,2023-09-30,2023-11-30,WNC
024720,2022-12-31,2023-09-30,2023-12-31,WNC
024725,2022-03-31,2022-09-30,2023-01-31,WRLD
024725,2022-03-31,2022-12-31,2023-02-28,WRLD
024725,2022-03-31,2022-12-31,2023-03-31,WRLD
024725,2022-03-31,2022-12-31,2023-04-30,WRLD
024725,2023-03-31,2023-03-31,2023-05-31,WRLD
024725,2023-03-31,2023-03-31,2023-06-30,WRLD
024725,2023-03-31,2023-03-31,2023-07-31,WRLD
024725,2023-03-31,2023-06-30,2023-08-31,WRLD
024725,2023-03-31,2023-06-30,2023-09-30,WRLD
024725,2023-03-31,2023-06-30,2023-10-31,WRLD
024725,2023-03-31,2023-09-30,2023-11-30,WRLD
024725,2023-03-31,2023-09-30,2023-12-31,WRLD
024750,2021-12-31,2022-09-30,2023-01-31,WETF
024750,2022-12-31,2022-12-31,2023-02-28,WT
024750,2022-12-31,2022-12-31,2023-03-31,WT
024750,2022-12-31,2022-12-31,2023-04-30,WT
024750,2022-12-31,2023-03-31,2023-05-31,WT
024750,2022-12-31,2023-03-31,2023-06-30,WT
024750,2022-12-31,2023-03-31,2023-07-31,WT
024750,2022-12-31,2023-06-30,2023-08-31,WT
024750,2022-12-31,2023-06-30,2023-09-30,WT
024750,2022-12-31,2023-06-30,2023-10-31,WT
024750,2022-12-31,2023-09-30,2023-11-30,WT
024750,2022-12-31,2023-09-30,2023-12-31,WT
024755,2022-06-30,2022-09-30,2023-01-31,JBSS
024755,2022-06-30,2022-12-31,2023-02-28,JBSS
024755,2022-06-30,2022-12-31,2023-03-31,JBSS
024755,2022-06-30,2022-12-31,2023-04-30,JBSS
024755,2022-06-30,2023-03-31,2023-05-31,JBSS
024755,2022-06-30,2023-03-31,2023-06-30,JBSS
024755,2022-06-30,2023-03-31,2023-07-31,JBSS
024755,2023-06-30,2023-06-30,2023-08-31,JBSS
024755,2023-06-30,2023-06-30,2023-09-30,JBSS
024755,2023-06-30,2023-06-30,2023-10-31,JBSS
024755,2023-06-30,2023-09-30,2023-11-30,JBSS
024755,2023-06-30,2023-09-30,2023-12-31,JBSS
024783,2022-09-30,2022-09-30,2023-01-31,TTEK
024783,2022-09-30,2022-12-31,2023-02-28,TTEK
024783,2022-09-30,2022-12-31,2023-03-31,TTEK
024783,2022-09-30,2022-12-31,2023-04-30,TTEK
024783,2022-09-30,2023-03-31,2023-05-31,TTEK
024783,2022-09-30,2023-03-31,2023-06-30,TTEK
024783,2022-09-30,2023-03-31,2023-07-31,TTEK
024783,2022-09-30,2023-06-30,2023-08-31,TTEK
024783,2022-09-30,2023-06-30,2023-09-30,TTEK
024783,2022-09-30,2023-06-30,2023-10-31,TTEK
024783,2023-09-30,2023-09-30,2023-11-30,TTEK
024783,2023-09-30,2023-09-30,2023-12-31,TTEK
024795,2022-03-31,2022-09-30,2023-01-31,AMSC
024795,2022-03-31,2022-12-31,2023-02-28,AMSC
024795,2022-03-31,2022-12-31,2023-03-31,AMSC
024795,2022-03-31,2022-12-31,2023-04-30,AMSC
024795,2023-03-31,2023-03-31,2023-05-31,AMSC
024795,2023-03-31,2023-03-31,2023-06-30,AMSC
024795,2023-03-31,2023-03-31,2023-07-31,AMSC
024795,2023-03-31,2023-06-30,2023-08-31,AMSC
024795,2023-03-31,2023-06-30,2023-09-30,AMSC
024795,2023-03-31,2023-06-30,2023-10-31,AMSC
024795,2023-03-31,2023-09-30,2023-11-30,AMSC
024795,2023-03-31,2023-09-30,2023-12-31,AMSC
024800,2022-09-30,2022-09-30,2023-01-31,QCOM
024800,2022-09-30,2022-12-31,2023-02-28,QCOM
024800,2022-09-30,2022-12-31,2023-03-31,QCOM
024800,2022-09-30,2022-12-31,2023-04-30,QCOM
024800,2022-09-30,2023-03-31,2023-05-31,QCOM
024800,2022-09-30,2023-03-31,2023-06-30,QCOM
024800,2022-09-30,2023-03-31,2023-07-31,QCOM
024800,2022-09-30,2023-06-30,2023-08-31,QCOM
024800,2022-09-30,2023-06-30,2023-09-30,QCOM
024800,2022-09-30,2023-06-30,2023-10-31,QCOM
024800,2023-09-30,2023-09-30,2023-11-30,QCOM
024800,2023-09-30,2023-09-30,2023-12-31,QCOM
024837,2022-06-30,2022-06-30,2023-01-31,AHPI
024842,2022-06-30,2022-09-30,2023-01-31,
024842,2022-06-30,2022-12-31,2023-02-28,POCI
024842,2022-06-30,2022-12-31,2023-03-31,POCI
024842,2022-06-30,2022-12-31,2023-04-30,POCI
024842,2022-06-30,2023-03-31,2023-05-31,POCI
024842,2022-06-30,2023-03-31,2023-06-30,POCI
024842,2022-06-30,2023-03-31,2023-07-31,POCI
024842,2023-06-30,2023-06-30,2023-08-31,POCI
024842,2023-06-30,2023-06-30,2023-09-30,POCI
024842,2023-06-30,2023-06-30,2023-10-31,POCI
024842,2023-06-30,2023-09-30,2023-11-30,POCI
024842,2023-06-30,2023-09-30,2023-12-31,POCI
024844,2021-12-31,2022-09-30,2023-01-31,SPOK
024844,2022-12-31,2022-12-31,2023-02-28,SPOK
024844,2022-12-31,2022-12-31,2023-03-31,SPOK
024844,2022-12-31,2022-12-31,2023-04-30,SPOK
024844,2022-12-31,2023-03-31,2023-05-31,SPOK
024844,2022-12-31,2023-03-31,2023-06-30,SPOK
024844,2022-12-31,2023-03-31,2023-07-31,SPOK
024844,2022-12-31,2023-06-30,2023-08-31,SPOK
024844,2022-12-31,2023-06-30,2023-09-30,SPOK
024844,2022-12-31,2023-06-30,2023-10-31,SPOK
024844,2022-12-31,2023-09-30,2023-11-30,SPOK
024844,2022-12-31,2023-09-30,2023-12-31,SPOK
024856,2021-12-31,2022-09-30,2023-01-31,GILD
024856,2022-12-31,2022-12-31,2023-02-28,GILD
024856,2022-12-31,2022-12-31,2023-03-31,GILD
024856,2022-12-31,2022-12-31,2023-04-30,GILD
024856,2022-12-31,2023-03-31,2023-05-31,GILD
024856,2022-12-31,2023-03-31,2023-06-30,GILD
024856,2022-12-31,2023-03-31,2023-07-31,GILD
024856,2022-12-31,2023-06-30,2023-08-31,GILD
024856,2022-12-31,2023-06-30,2023-09-30,GILD
024856,2022-12-31,2023-06-30,2023-10-31,GILD
024856,2022-12-31,2023-09-30,2023-11-30,GILD
024856,2022-12-31,2023-09-30,2023-12-31,GILD
024861,2021-12-31,2022-09-30,2023-01-31,PLNT
024861,2022-12-31,2022-12-31,2023-02-28,PLNT
024861,2022-12-31,2022-12-31,2023-03-31,PLNT
024861,2022-12-31,2022-12-31,2023-04-30,PLNT
024861,2022-12-31,2023-03-31,2023-05-31,PLNT
024861,2022-12-31,2023-03-31,2023-06-30,PLNT
024861,2022-12-31,2023-03-31,2023-07-31,PLNT
024861,2022-12-31,2023-06-30,2023-08-31,PLNT
024861,2022-12-31,2023-06-30,2023-09-30,PLNT
024861,2022-12-31,2023-06-30,2023-10-31,PLNT
024861,2022-12-31,2023-09-30,2023-11-30,PLNT
024861,2022-12-31,2023-09-30,2023-12-31,PLNT
024901,2021-12-31,2022-09-30,2023-01-31,LMFA
024901,2022-12-31,2022-12-31,2023-02-28,LMFA
024901,2022-12-31,2022-12-31,2023-03-31,LMFA
024901,2022-12-31,2022-12-31,2023-04-30,LMFA
024901,2022-12-31,2023-03-31,2023-05-31,LMFA
024901,2022-12-31,2023-03-31,2023-06-30,LMFA
024901,2022-12-31,2023-03-31,2023-07-31,LMFA
024901,2022-12-31,2023-06-30,2023-08-31,LMFA
024901,2022-12-31,2023-06-30,2023-09-30,LMFA
024901,2022-12-31,2023-06-30,2023-10-31,LMFA
024901,2022-12-31,2023-09-30,2023-11-30,LMFA
024901,2022-12-31,2023-09-30,2023-12-31,LMFA
024905,2021-12-31,2022-09-30,2023-01-31,RUN
024905,2022-12-31,2022-12-31,2023-02-28,RUN
024905,2022-12-31,2022-12-31,2023-03-31,RUN
024905,2022-12-31,2022-12-31,2023-04-30,RUN
024905,2022-12-31,2023-03-31,2023-05-31,RUN
024905,2022-12-31,2023-03-31,2023-06-30,RUN
024905,2022-12-31,2023-03-31,2023-07-31,RUN
024905,2022-12-31,2023-06-30,2023-08-31,RUN
024905,2022-12-31,2023-06-30,2023-09-30,RUN
024905,2022-12-31,2023-06-30,2023-10-31,RUN
024905,2022-12-31,2023-09-30,2023-11-30,RUN
024905,2022-12-31,2023-09-30,2023-12-31,RUN
024911,2022-06-30,2022-09-30,2023-01-31,MCFT
024911,2022-06-30,2022-12-31,2023-02-28,MCFT
024911,2022-06-30,2022-12-31,2023-03-31,MCFT
024911,2022-06-30,2022-12-31,2023-04-30,MCFT
024911,2022-06-30,2023-03-31,2023-05-31,MCFT
024911,2022-06-30,2023-03-31,2023-06-30,MCFT
024911,2022-06-30,2023-03-31,2023-07-31,MCFT
024911,2023-06-30,2023-06-30,2023-08-31,MCFT
024911,2023-06-30,2023-06-30,2023-09-30,MCFT
024911,2023-06-30,2023-06-30,2023-10-31,MCFT
024911,2023-06-30,2023-09-30,2023-11-30,MCFT
024911,2023-06-30,2023-09-30,2023-12-31,MCFT
024925,2021-12-31,2022-09-30,2023-01-31,ROP
024925,2022-12-31,2022-12-31,2023-02-28,ROP
024925,2022-12-31,2022-12-31,2023-03-31,ROP
024925,2022-12-31,2022-12-31,2023-04-30,ROP
024925,2022-12-31,2023-03-31,2023-05-31,ROP
024925,2022-12-31,2023-03-31,2023-06-30,ROP
024925,2022-12-31,2023-03-31,2023-07-31,ROP
024925,2022-12-31,2023-06-30,2023-08-31,ROP
024925,2022-12-31,2023-06-30,2023-09-30,ROP
024925,2022-12-31,2023-06-30,2023-10-31,ROP
024925,2022-12-31,2023-09-30,2023-11-30,ROP
024925,2022-12-31,2023-09-30,2023-12-31,ROP
024966,2021-12-31,2022-09-30,2023-01-31,GOVX
024966,2022-12-31,2022-12-31,2023-02-28,GOVX
024966,2022-12-31,2022-12-31,2023-03-31,GOVX
024966,2022-12-31,2022-12-31,2023-04-30,GOVX
024966,2022-12-31,2023-03-31,2023-05-31,GOVX
024966,2022-12-31,2023-03-31,2023-06-30,GOVX
024966,2022-12-31,2023-03-31,2023-07-31,GOVX
024966,2022-12-31,2023-06-30,2023-08-31,GOVX
024966,2022-12-31,2023-06-30,2023-09-30,GOVX
024966,2022-12-31,2023-06-30,2023-10-31,GOVX
024966,2022-12-31,2023-09-30,2023-11-30,GOVX
024966,2022-12-31,2023-09-30,2023-12-31,GOVX
024975,2022-10-31,2022-10-31,2023-01-31,SNPS
024975,2022-10-31,2022-10-31,2023-02-28,SNPS
024975,2022-10-31,2023-01-31,2023-03-31,SNPS
024975,2022-10-31,2023-01-31,2023-04-30,SNPS
024975,2022-10-31,2023-01-31,2023-05-31,SNPS
024975,2022-10-31,2023-04-30,2023-06-30,SNPS
024975,2022-10-31,2023-04-30,2023-07-31,SNPS
024975,2022-10-31,2023-04-30,2023-08-31,SNPS
024975,2022-10-31,2023-07-31,2023-09-30,SNPS
024975,2022-10-31,2023-07-31,2023-10-31,SNPS
024975,2022-10-31,2023-07-31,2023-11-30,SNPS
024975,2023-10-31,2023-10-31,2023-12-31,SNPS
024978,2021-12-31,2022-09-30,2023-01-31,MODG
024978,2022-12-31,2022-12-31,2023-02-28,MODG
024978,2022-12-31,2022-12-31,2023-03-31,MODG
024978,2022-12-31,2022-12-31,2023-04-30,MODG
024978,2022-12-31,2023-03-31,2023-05-31,MODG
024978,2022-12-31,2023-03-31,2023-06-30,MODG
024978,2022-12-31,2023-03-31,2023-07-31,MODG
024978,2022-12-31,2023-06-30,2023-08-31,MODG
024978,2022-12-31,2023-06-30,2023-09-30,MODG
024978,2022-12-31,2023-06-30,2023-10-31,MODG
024978,2022-12-31,2023-09-30,2023-11-30,MODG
024978,2022-12-31,2023-09-30,2023-12-31,MODG
024996,2021-12-31,2022-09-30,2023-01-31,LCTX
024996,2022-12-31,2022-12-31,2023-02-28,LCTX
024996,2022-12-31,2022-12-31,2023-03-31,LCTX
024996,2022-12-31,2022-12-31,2023-04-30,LCTX
024996,2022-12-31,2023-03-31,2023-05-31,LCTX
024996,2022-12-31,2023-03-31,2023-06-30,LCTX
024996,2022-12-31,2023-03-31,2023-07-31,LCTX
024996,2022-12-31,2023-06-30,2023-08-31,LCTX
024996,2022-12-31,2023-06-30,2023-09-30,LCTX
024996,2022-12-31,2023-06-30,2023-10-31,LCTX
024996,2022-12-31,2023-09-30,2023-11-30,LCTX
024996,2022-12-31,2023-09-30,2023-12-31,LCTX
025027,2022-06-30,2022-09-30,2023-01-31,LFVN
025027,2022-06-30,2022-12-31,2023-02-28,LFVN
025027,2022-06-30,2022-12-31,2023-03-31,LFVN
025027,2022-06-30,2022-12-31,2023-04-30,LFVN
025027,2022-06-30,2023-03-31,2023-05-31,LFVN
025027,2022-06-30,2023-03-31,2023-06-30,LFVN
025027,2022-06-30,2023-03-31,2023-07-31,LFVN
025027,2023-06-30,2023-06-30,2023-08-31,LFVN
025027,2023-06-30,2023-06-30,2023-09-30,LFVN
025027,2023-06-30,2023-06-30,2023-10-31,LFVN
025027,2023-06-30,2023-09-30,2023-11-30,LFVN
025027,2023-06-30,2023-09-30,2023-12-31,LFVN
025030,2021-12-31,2022-09-30,2023-01-31,VRTS
025030,2022-12-31,2022-12-31,2023-02-28,VRTS
025030,2022-12-31,2022-12-31,2023-03-31,VRTS
025030,2022-12-31,2022-12-31,2023-04-30,VRTS
025030,2022-12-31,2023-03-31,2023-05-31,VRTS
025030,2022-12-31,2023-03-31,2023-06-30,VRTS
025030,2022-12-31,2023-03-31,2023-07-31,VRTS
025030,2022-12-31,2023-06-30,2023-08-31,VRTS
025030,2022-12-31,2023-06-30,2023-09-30,VRTS
025030,2022-12-31,2023-06-30,2023-10-31,VRTS
025030,2022-12-31,2023-09-30,2023-11-30,VRTS
025030,2022-12-31,2023-09-30,2023-12-31,VRTS
025105,2021-12-31,2022-09-30,2023-01-31,CNFR
025105,2022-12-31,2022-12-31,2023-02-28,CNFR
025105,2022-12-31,2022-12-31,2023-03-31,CNFR
025105,2022-12-31,2022-12-31,2023-04-30,CNFR
025105,2022-12-31,2023-03-31,2023-05-31,CNFR
025105,2022-12-31,2023-03-31,2023-06-30,CNFR
025105,2022-12-31,2023-03-31,2023-07-31,CNFR
025105,2022-12-31,2023-06-30,2023-08-31,CNFR
025105,2022-12-31,2023-06-30,2023-09-30,CNFR
025105,2022-12-31,2023-06-30,2023-10-31,CNFR
025105,2022-12-31,2023-09-30,2023-11-30,CNFR
025105,2022-12-31,2023-09-30,2023-12-31,CNFR
025110,2021-12-31,2022-09-30,2023-01-31,ICUI
025110,2022-12-31,2022-12-31,2023-02-28,ICUI
025110,2022-12-31,2022-12-31,2023-03-31,ICUI
025110,2022-12-31,2022-12-31,2023-04-30,ICUI
025110,2022-12-31,2023-03-31,2023-05-31,ICUI
025110,2022-12-31,2023-03-31,2023-06-30,ICUI
025110,2022-12-31,2023-03-31,2023-07-31,ICUI
025110,2022-12-31,2023-06-30,2023-08-31,ICUI
025110,2022-12-31,2023-06-30,2023-09-30,ICUI
025110,2022-12-31,2023-06-30,2023-10-31,ICUI
025110,2022-12-31,2023-09-30,2023-11-30,ICUI
025110,2022-12-31,2023-09-30,2023-12-31,ICUI
025119,2021-12-31,2022-09-30,2023-01-31,MHK
025119,2022-12-31,2022-12-31,2023-02-28,MHK
025119,2022-12-31,2022-12-31,2023-03-31,MHK
025119,2022-12-31,2022-12-31,2023-04-30,MHK
025119,2022-12-31,2023-03-31,2023-05-31,MHK
025119,2022-12-31,2023-03-31,2023-06-30,MHK
025119,2022-12-31,2023-03-31,2023-07-31,MHK
025119,2022-12-31,2023-06-30,2023-08-31,MHK
025119,2022-12-31,2023-06-30,2023-09-30,MHK
025119,2022-12-31,2023-06-30,2023-10-31,MHK
025119,2022-12-31,2023-09-30,2023-11-30,MHK
025119,2022-12-31,2023-09-30,2023-12-31,MHK
025128,2021-12-31,2022-09-30,2023-01-31,ZYNE
025128,2022-12-31,2022-12-31,2023-02-28,ZYNE
025128,2022-12-31,2022-12-31,2023-03-31,ZYNE
025128,2022-12-31,2022-12-31,2023-04-30,ZYNE
025128,2022-12-31,2023-03-31,2023-05-31,ZYNE
025128,2022-12-31,2023-03-31,2023-06-30,ZYNE
025128,2022-12-31,2023-03-31,2023-07-31,ZYNE
025128,2022-12-31,2023-06-30,2023-08-31,ZYNE
025128,2022-12-31,2023-06-30,2023-09-30,ZYNE
025138,2021-12-31,2022-09-30,2023-01-31,ASUR
025138,2022-12-31,2022-12-31,2023-02-28,ASUR
025138,2022-12-31,2022-12-31,2023-03-31,ASUR
025138,2022-12-31,2022-12-31,2023-04-30,ASUR
025138,2022-12-31,2023-03-31,2023-05-31,ASUR
025138,2022-12-31,2023-03-31,2023-06-30,ASUR
025138,2022-12-31,2023-03-31,2023-07-31,ASUR
025138,2022-12-31,2023-06-30,2023-08-31,ASUR
025138,2022-12-31,2023-06-30,2023-09-30,ASUR
025138,2022-12-31,2023-06-30,2023-10-31,ASUR
025138,2022-12-31,2023-09-30,2023-11-30,ASUR
025138,2022-12-31,2023-09-30,2023-12-31,ASUR
025166,2021-12-31,2022-09-30,2023-01-31,KOPN
025166,2022-12-31,2022-12-31,2023-02-28,KOPN
025166,2022-12-31,2022-12-31,2023-03-31,KOPN
025166,2022-12-31,2022-12-31,2023-04-30,KOPN
025166,2022-12-31,2023-03-31,2023-05-31,KOPN
025166,2022-12-31,2023-03-31,2023-06-30,KOPN
025166,2022-12-31,2023-03-31,2023-07-31,KOPN
025166,2022-12-31,2023-06-30,2023-08-31,KOPN
025166,2022-12-31,2023-06-30,2023-09-30,KOPN
025166,2022-12-31,2023-06-30,2023-10-31,KOPN
025166,2022-12-31,2023-09-30,2023-11-30,KOPN
